medname,text,code,name
苯妥英 | 甲氨蝶呤,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn可能由于降低了苯妥英的胃肠吸收，l苯妥英血清水平会降低以致抗惊厥力丧失。0其剂量按需要调整。0有数据显示卡莫司汀会升高局部癫痫发生率。0博来霉素、i顺铂也有类似影响，l苯妥英剂量可能需调整。0,05,抗癫痫药物
苯妥英 | 美替拉酮,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn苯妥英诱导肝酶使美替拉酮代谢增快而降低美替拉酮的血药浓度，l合用时美替拉酮的剂量需加倍。0,05,抗癫痫药物
苯妥英 | 胺碘酮,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn胺碘酮可以抑制苯妥英肝代谢，l升高苯妥英血清浓度，l以致产生运动失调、i眼球震颤、i视觉模糊和双腿无力。0需监测病人苯妥英水平，l必要时调整其剂量。0胺碘酮同其他乙内酰脲类抗惊厥药物同用有类似的相互作用。0,05,抗癫痫药物
苯妥英 | 氢氧化铝、三硅酸镁,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn氢氧化铝、i三硅酸镁可以吸附苯妥英，l使苯妥英血清浓度降低。0两药应分开时间服用，l必要时可按需要改变苯妥英的剂量。0,05,抗癫痫药物
地高辛 | 活性炭,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn活性炭减少地高辛在胃肠道的吸收，l引起地高辛血药浓度降低。0但地高辛过量引起的急性中毒，l可用50～100g活性炭治疗。0,11,强心苷
地高辛 | 卡托普利,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn有资料显示通过降低地高辛肾脏清除率，l卡托普利可引起地高辛血药浓度升高。0但有些研究却显示地高辛血药浓度可能有轻微降低。0其他的ACE抑制剂与地高辛之间也有同样的相互作用。0,11,强心苷
地高辛 | 胺碘酮,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn主要由于胺碘酮降低地高辛清除率，l两药合用可明显增加地高辛血药浓度，l使其毒性和副作用增强。0治疗时监测地高辛血药浓度和地高辛中毒的症状，l减少地高辛用量。0与其他洋地黄类强心苷之间也有此相互作用。0,11,强心苷
阿替洛尔 | 溴丙胺太林,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn丙胺太林减缓胃肠蠕动，l使阿替洛尔吸收增加，l达峰时间延长，lAUC增加。0其他β阻滞剂如美托洛尔和普萘洛尔与丙胺太林之间表现同样的相互作用。0其他抗胆碱药也可能出现类似的相互作用。0,08,β受体阻滞药
苯妥英 | 卡马西平,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn对苯妥英和卡马西平之间的相互作用存在争议，l同用时苯妥英水平可能升高或降低，l卡马西平水平也有可能会降低，l因此需同时监测这两种药的血清浓度和抗惊厥效力。0卡马西平对其他乙内酰脲类抗惊厥药可能有类似的相互作用。0,05,抗癫痫药物
苯妥英 | 卡莫司汀,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn可能由于降低了苯妥英的胃肠吸收，l苯妥英血清水平会降低以致抗惊厥力丧失。0其剂量按需要调整。0有数据显示卡莫司汀会升高局部癫痫发生率。0博来霉素、i顺铂也有类似影响，l苯妥英剂量可能需调整。0,05,抗癫痫药物
苯妥英 | 乙醇,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn长期饮酒会升高苯妥英的代谢和消除，l需监测苯妥英血清水平，l调整剂量。0但也有对立的报道存在。0其他乙内酰脲类衍生物也有类似影响。0,05,抗癫痫药物
苯妥英 | 地西泮,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn地西泮对苯妥英的影响是有争议的，l可能会升高或降低苯妥英的水平。0同用时需监测苯妥英水平，l必要时调整苯妥英的剂量。0有报道说苯妥英与氯氮卓、i氯硝西泮、i硝西泮同用时血清水平会升高，l也有对立的报道存在。0,05,抗癫痫药物
苯妥英 | 环孢素,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn苯妥英可能会诱导环孢素代谢，l降低环孢素的水平以致产生移植排异反应。0治疗中加入苯妥英时要监测环孢素水平，l必要时要提高环孢素剂量。0环孢素同其他乙内酰脲类抗惊厥药物同用可能有类似相互作用。0,05,抗癫痫药物
苯妥英 | 克拉霉素,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn克拉霉素抑制苯妥英的代谢，l升高苯妥英血浆水平，l需仔细监测苯妥英水平和其毒性反应。0必要时调整苯妥英剂量。0单剂量苯妥英的消除一般不受克拉霉素的影响，l但偶尔也会有较重反应发生。0苯妥英同其他抑制细胞色素P45013A4的大环内酯类抗生素可能有类似相互作用。0克拉霉素同其他乙内酰脲类抗惊厥药物同用也可能有类似相互作用。0,05,抗癫痫药物
苯妥英 | 西咪替丁,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn西咪替丁会抑制肝微粒体酶对苯妥英的代谢，l导致苯妥英血清水平升高和毒性反应。0同用时需监测病人苯妥英血清水平和毒性反应。0法莫替丁可作为西咪替丁的替代品。0西咪替丁同其他乙内酰脲类抗惊厥药也有类似相互作用。0有报道雷尼替丁对苯妥英无影响。0法莫替丁不会影响苯妥英的消除。0,05,抗癫痫药物
苯妥英 | 氯苯那敏,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn氯苯那敏可以抑制肝微粒体酶对苯妥英的代谢。0有报道两药合用后会出现苯妥英毒性反应，l虽然只是个别的报道，l但是有必要在合用时监测苯妥英水平，l如果毒性反应出现，l要降低苯妥英剂量或停用氯苯那敏。0苯妥英和其他抗组胺药同用以及氯苯那敏同其他乙内酰脲类抗惊厥药合用都可能有类似的相互作用产生。0,05,抗癫痫药物
苯妥英 | 活性炭,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn活性炭会吸附苯妥英，l明显降低苯妥英吸收，l常用来治疗苯妥英过量。0两药联用尽肯能可能分开时间，l需监测苯妥英水平的改变。0乙苯妥英和美芬妥英与活性炭也有类似的相互作用。0,05,抗癫痫药物
苯妥英 | 阿司匹林,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn有研究表示阿司匹林和其他水杨酸盐会从血浆蛋白结合点置换苯妥英，l而暂时升高苯妥英血浆水平，l可同时应用，l但需仔细监测病人苯妥英水平。0其他乙内酰脲类抗惊厥药和其他类水杨酸盐药之间可能也有类似相互作用。0,05,抗癫痫药物
苯妥英 | 丙米嗪,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn有报道丙米嗪会升高苯妥英水平而致苯妥英毒性，l可能是由于丙米嗪可以抑制苯妥英的代谢。0同用时需监测苯妥英水平和毒性征兆以及三环抗忧郁药的水平。0三环类药物还可增加惊厥发作，l可根据情况提高苯妥英剂量。0丙米嗪和其他乙内酰脲类抗惊厥药之间有类似的相互作用。0,05,抗癫痫药物
苯妥英 | 布洛芬,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn布洛芬会抑制肝微粒体酶对苯妥英的代谢，l两药同用会使苯妥英血浆水平升高，l以致产生毒性。0需仔细监测苯妥英水平，l必要时停用布洛芬或降低苯妥英剂量。0有报道保泰松和羟布宗与苯妥英有类似的相互作用。0其他NSAID也可以升高苯妥英血浆水平。0布洛芬和其他乙内酰脲类抗惊厥药之间也有类似的相互作用。0,05,抗癫痫药物
苯妥英 | 叶酸,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn叶酸(每日≥51mg)会降低苯妥英血清水平，l使应用苯妥英已稳定的患者发作癫痫。0另一方面苯妥英可以抑制叶酸的转化，l长时间应用苯妥英会使叶酸血清浓度降低，l可致叶酸不足。0如果出现叶酸缺乏征兆，l需添加叶酸每天0．1～11mg。0过大剂量的叶酸不会有更大效果并会导致抗惊厥力降低。0其他乙内酰脲类抗惊厥药和叶酸间有相似的相互作用。0,05,抗癫痫药物
苯妥英 | 激素类避孕药,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn苯妥英会降低避孕药的曲线下面积和血清浓度，l导致意外怀孕。0需仔细监测病人避孕药药效和抗惊厥力，l必要时需调整苯妥英剂量以及考虑其他避孕法。0避孕药和其他乙内酰脲衍生物有类似的相互作用。0病人同时服用苯妥英和结合型雌激素，l会出现绝经症状，l雌二醇和雌甾酮水平会降低。0苯妥英和其他雌激素同用有类似的作用。0,05,抗癫痫药物
苯妥英 | 别嘌醇,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn别嘌醇会抑制苯妥英的氧化代谢，l导致苯妥英血清浓度升高，l应密切注意病人情况，l若出现毒性反应，l可降低剂量。0别嘌醇同其他乙内酰脲类抗惊厥药物同用有类似的相互作用。0,05,抗癫痫药物
苯妥英 | 地塞米松,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn苯妥英促进肝酶对皮质类甾醇的代谢，l并和地塞米松竞争酶的代谢，l从而降低地塞米松的治疗效应，l同时苯妥英的半衰期和血清水平会明显升高。0需仔细观察，l地塞米松(或其他皮质甾醇类药物)的治疗效果可能降低，l以及苯妥英的毒性反应征兆(如眼球震颤、i步态失调、i嗜睡等)。0可能需要增加皮质甾醇类的剂量，l降低苯妥英的剂量。0有报道说苯妥英会加快氢化可的松、i甲泼尼龙、i泼尼松龙、i泼尼松代谢，l与其他皮质甾醇类药物可能有类似的相互作用。0扑米酮会加速地塞米松的代谢以致降低其临床效果。0其他乙内酰脲类抗惊厥药和导致酶诱导的抗惊厥药对皮质甾醇类可有类似的相互作用。0,05,抗癫痫药物
苯妥英 | 氟康唑,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn氟康唑会抑制苯妥英肝代谢，l升高其血清浓度。0治疗中加用或停用氟康唑均需仔细监测病人苯妥英血清水平和毒性。0必要时调整苯妥英的剂量。0咪康唑也可能会升高苯妥英血清浓度，l苯妥英和其他系统给药的咪唑类抗真菌药物之间，l以及氟康唑和其他乙内酰脲类抗惊厥药物之间可能有类似的相互作用。0,05,抗癫痫药物
苯妥英 | 乙琥胺,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn有报道乙琥胺会升高苯妥英血清浓度，l可能由于乙琥胺抑制苯妥英的代谢，l但也有报道说两药同用没有相互作用产生。0需仔细监测病人苯妥英血清浓度的升高和毒性反应征兆。0有报道甲琥胺也会升高苯妥英血清浓度。0乙琥胺和其他乙内酰脲类抗惊厥药之间，l以及苯妥英和苯琥胺之间可能发生类似的相互作用。0,05,抗癫痫药物
苯妥英 | 多巴胺,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn使用多巴胺支持血压时应注意慎用或停用苯妥英(钠)，l曾有一例报道并用两药引起血压急剧下降。0此相互作用认为由于多巴胺阻碍去甲肾上腺素的合成和在储存部位的摄取，l而苯妥英在儿茶酚胺耗减时产生较强的心肌抑制作用所致。0,05,抗癫痫药物
苯妥英 | 二氮嗪,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn二氮嗪可以促进苯妥英的肝代谢，l加快其消除，l并且从血浆蛋白结合部位置换苯妥英。0因此，l治疗中同时应用二氮嗪会导致苯妥英血清水平降低。0需要监测苯妥英血浆水平，l如抗癫痫效果降低则需提高其剂量。0同样，l当停用二氮嗪时，l需降低苯妥英剂量以避免毒性反应。0苯妥英则诱导二氮嗪的代谢而使之降低疗效。0,05,抗癫痫药物
苯妥英 | 氯丙嗪,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn氯丙嗪和其他吩噻嗪药物可能和苯妥英竞争肝微粒体酶，l影响其羟基化反应代谢能力，l苯妥英血清水平可能升高而当氯丙嗪停药时则可能降低，l因此要根据不同情况仔细监测病人苯妥英水平以及病人癫痫发作频率。0有报道丙氯拉嗪和硫利哒嗪会升高苯妥英水平，l但也有不同意见。0也有数据显示美索哒嗪会降低苯妥英浓度，l苯妥英会降低氯氮平血浆浓度。0至于苯妥英与其他吩噻嗪类、i噻吨类以及苯二氮卓类是否有相互作用，l尚难肯定。0氯丙嗪同其他乙内酰脲类抗惊厥药之间的相互作用也没有报道。0,05,抗癫痫药物
苯妥英 | 苯巴比妥,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn有报道苯巴比妥可能升高、i降低或不改变血清苯妥英浓度。0由于同用临床结果的不可预知，l同用开始要监测两药的血清浓度和毒性反应直至达到稳态，l若出现毒性反应则要停用或降低剂量至毒性症状消失。0苯巴比妥和其他乙内酰脲类抗惊厥药物之间可能有类似相互作用。0,05,抗癫痫药物
苯妥英 | 奥美拉唑,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn奥美拉唑可以抑制肝细胞色素P450单加氧酶，l降低苯妥英清除率或增加其吸收，l升高苯妥英曲线下面积，l但对稳态血浆水平没有显著影响。0治疗中加用或停用奥美拉唑要谨慎，l需监测苯妥英水平，l必要时调整苯妥英剂量。0奥美拉唑和其他乙内酰脲类抗惊厥药物之间有类似的相互作用。0,05,抗癫痫药物
卡马西平 | 噻氯匹定,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn噻氯匹定可能会抑制细胞色素P45013A4同工酶对卡马西平的代谢，l进而提高卡马西平血清水平和毒性(包括眩晕、i运动失调等)。0卡马西平与氯吡格雷同用可能有类似的相互作用。0,05,抗癫痫药物
苯妥英 | 呋喃妥因,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn有数据表明呋喃妥因会使苯妥英血浆水平降低，l可能和呋喃妥因影响苯妥英吸收以及加速苯妥英代谢有关。0两药可以同用，l但需监测癫痫发作频率，l必要时需增加苯妥英剂量或停用呋喃妥因。0呋喃妥因和其他乙内酰脲类抗惊厥药物之间有类似的相互作用。0,05,抗癫痫药物
苯妥英 | 硝苯地平,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn硝苯地平可以从血浆蛋白置换苯妥英或抑制苯妥英对羟基化代谢，l导致苯妥英水平升高，l出现毒性反应，l表现为眼球震颤、i发音困难和小脑运动失调。0治疗中加用或停用硝苯地平时需监测苯妥英水平。0苯妥英和其他钙通道阻滞剂，l以及硝苯地平和其他乙内酰脲类抗惊厥药物之间有类似相互作用。0,05,抗癫痫药物
